Id,FileName,Title,Camera,Lens,ExposureTime,AperturValue,ExposureProgram,Iso,DateTaken,FocalLength,Orientation,Height,Width,UseInMontage,CountryId,CategoryId,PaletteId
484,VAR4_14.jpg,,Canon EOS 10D,,1/400 sec,f/5.6,Aperture priority,100,2005-10-29 12:33:40,285 mm,2,1500,1500,True,,,
485,VAR4_15.jpg,,Canon EOS 10D,,1/400 sec,f/7.1,Aperture priority,100,2005-10-29 11:36:48,300 mm,1,1500,1000,True,,,
486,VIET_12 (1).jpg,,Canon EOS 10D,,1/30 sec,f/9.0,Aperture priority,400,2006-01-23 09:14:50,220 mm,0,1000,1500,True,,,
487,VTRN_03 (2).jpg,,Canon EOS 10D,,0.02 sec,f/14.0,Aperture priority,100,2005-10-30 13:25:12,120 mm,0,1000,1500,True,,,
488,VTRN_05.jpg,,Canon EOS 10D,,1/200 sec,f/5.6,Aperture priority,100,2005-10-30 13:25:54,300 mm,2,1500,1500,True,,,
489,VTRN_17.jpg,,Canon EOS 10D,,1/1600 sec,f/5.0,Aperture priority,100,2005-12-03 14:48:36,130 mm,2,1500,1500,True,,,
490,Web 1.jpg,,Canon EOS 40D,,0.2 sec,f/22.6,Aperture priority,1600,2007-09-15 17:14:05,300 mm,0,1008,1512,True,,,
493,104_9125.jpg,Big Brother Reef Island,Canon EOS 40D,,0.01 sec,f/22.0,Aperture priority,200,2008-10-06 18:29:44,10 mm,0,1070,1524,True,16,4,1
494,104_9284.jpg,Jack Fish,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-10-06 21:19:22,100 mm,0,1070,1524,True,16,4,1
495,104_9331.jpg,Hammerhead Shark,Canon EOS 40D,,1/250 sec,f/4.5,Shutter priority,200,2008-10-07 15:50:55,17 mm,0,1070,1524,True,16,4,1
496,104_9389.jpg,Schooling Fish,Canon EOS 40D,,1/250 sec,f/8.0,Shutter priority,200,2008-10-08 16:30:05,17 mm,0,1070,1524,True,16,4,1
497,104_9492.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-10-09 01:08:34,100 mm,0,1070,1524,True,,,
498,104_9497.jpg,,Canon EOS 40D,,1/250 sec,f/4.0,Shutter priority,200,2008-10-09 12:50:13,12 mm,0,1070,1524,True,,,
499,104_9536.jpg,,Canon EOS 40D,,1/250 sec,f/4.0,Shutter priority,200,2008-10-09 13:11:52,12 mm,0,1070,1524,True,,,
500,104_9683.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-10-09 21:14:33,100 mm,0,1070,1524,True,,,
501,107_9718.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-09-30 16:19:49,100 mm,0,1070,1524,True,,,
502,107_9802.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-01 08:29:21,100 mm,0,1070,1524,True,,,
503,107_9823.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-01 09:05:58,100 mm,1,1447,1016,True,,,
504,107_9858.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-01 12:33:57,100 mm,0,1070,1524,True,,,
505,107_9957.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-01 18:57:09,100 mm,0,1070,1524,True,,,
506,108_0391.jpg,,Canon EOS 40D,,1/200 sec,f/22.0,Manual control,100,2012-10-06 15:10:18,100 mm,1,1447,1016,True,,,
507,108_0490.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-07 07:56:43,100 mm,1,1447,1016,True,,,
508,108_0559.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-07 10:00:50,100 mm,2,1524,1524,True,,,
509,108_0824.jpg,Manta Ray,Canon EOS 40D,,1/3200 sec,f/6.3,Aperture priority,400,2012-10-09 09:12:55,17 mm,1,1447,1016,True,17,4,1
510,108_0853.jpg,Manta Ray,Canon EOS 40D,,0.01 sec,f/6.3,Aperture priority,400,2012-10-09 09:19:39,17 mm,0,1070,1524,True,17,4,1
511,108_0925.jpg,,Canon EOS 40D,,1/80 sec,f/6.3,Aperture priority,400,2012-10-09 11:46:46,17 mm,1,1447,1016,True,,,
512,108_0943.jpg,,Canon EOS 40D,,1/200 sec,f/6.3,Aperture priority,400,2012-10-10 09:46:21,17 mm,0,1070,1524,True,,,
513,108_0994.jpg,,Canon EOS 40D,,1/80 sec,f/6.3,Aperture priority,400,2012-10-10 11:50:01,17 mm,1,1447,1016,True,,,
514,108_0996.jpg,,Canon EOS 40D,,0.02 sec,f/6.3,Aperture priority,400,2012-10-10 11:50:47,17 mm,0,1070,1524,True,,,
515,108_1007.jpg,,Canon EOS 40D,,0.01 sec,f/6.3,Aperture priority,400,2012-10-10 11:55:04,17 mm,0,1070,1524,True,,,
516,108_1008.jpg,,Canon EOS 40D,,0.01 sec,f/6.3,Aperture priority,400,2012-10-10 11:55:52,17 mm,0,1070,1524,True,,,
517,108_1016.jpg,Reef,Canon EOS 40D,,1/60 sec,f/6.3,Aperture priority,400,2012-10-10 11:56:48,10 mm,0,1070,1524,True,17,4,1
518,108_1063.jpg,Reef,Canon EOS 40D,,1/160 sec,f/6.3,Aperture priority,400,2012-10-10 12:09:09,17 mm,0,1070,1524,True,17,4,1
519,108_1280.jpg,Anemone on a Reef,Canon EOS 40D,,1/80 sec,f/6.3,Aperture priority,400,2012-10-11 11:13:33,17 mm,1,1447,1016,True,17,4,1
520,108_1300.jpg,Reek,Canon EOS 40D,,1/125 sec,f/6.3,Aperture priority,400,2012-10-11 11:30:39,17 mm,0,1070,1524,True,17,4,1
521,108_1301.jpg,Reef,Canon EOS 40D,,0.01 sec,f/6.3,Aperture priority,400,2012-10-11 11:30:53,17 mm,1,1447,1016,True,17,4,1
522,108_1312.jpg,Reef,Canon EOS 40D,,1/200 sec,f/6.3,Aperture priority,400,2012-10-11 11:32:39,17 mm,0,1070,1524,True,17,4,1
523,108_1560.jpg,Dolphin,Canon EOS 40D,,1/250 sec,f/6.3,Aperture priority,400,2013-03-16 18:31:10,17 mm,0,1070,1524,True,16,4,1
524,108_1618.jpg,Lion Fish,Canon EOS 40D,,0.02 sec,f/6.3,Aperture priority,400,2013-03-16 22:27:35,17 mm,0,1070,1524,True,16,4,1
525,108_1705_02.jpg,Anenome,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2013-03-17 01:13:11,100 mm,1,1447,1016,True,16,4,1
526,108_1775.jpg,Blenny Fish,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,400,2013-03-17 16:26:27,100 mm,0,1070,1524,True,16,4,1
527,108_2106.jpg,,Canon EOS 40D,,1/125 sec,f/6.3,Aperture priority,400,2013-03-19 13:46:16,17 mm,0,1070,1524,True,,,
528,108_2250.jpg,,Canon EOS 40D,,1/30 sec,f/6.3,Aperture priority,400,2013-03-19 21:35:03,10 mm,1,1447,1016,True,,,
529,108_2261.jpg,,Canon EOS 40D,,1/30 sec,f/6.3,Aperture priority,400,2013-03-19 21:37:11,10 mm,0,1070,1524,True,,,
530,108_2370.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,400,2013-03-20 13:19:50,100 mm,0,1070,1524,True,,,
531,108_2459.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,400,2013-03-20 21:02:55,100 mm,1,1447,1016,True,,,
533,108_2655.jpg,,Canon EOS 40D,,1/400 sec,f/6.3,Aperture priority,400,2013-03-21 19:24:39,17 mm,2,1524,1524,True,,,
534,108_2671.jpg,,Canon EOS 40D,,1/400 sec,f/6.3,Aperture priority,400,2013-03-21 19:25:27,17 mm,2,1524,1524,True,,,
535,108_3297.jpg,,Canon EOS 40D,,1/200 sec,f/18.0,Manual control,100,2013-09-08 10:46:45,100 mm,1,1447,1016,True,,,
536,108_3383.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-08 13:30:00,100 mm,0,1070,1524,True,,,
537,108_3429.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-09 09:53:39,100 mm,0,1070,1524,True,,,
538,108_3447.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-09 10:09:29,100 mm,1,1447,1016,True,,,
539,108_3449.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-09 10:10:58,100 mm,1,1447,1016,True,,,
540,108_3477.jpg,,Canon EOS 40D,,1/160 sec,f/11.0,Manual control,100,2013-09-09 11:44:02,100 mm,1,1447,1016,True,,,
541,108_3506.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-09 12:16:46,100 mm,0,1070,1524,True,,,
542,108_3589.jpg,,Canon EOS 40D,,1/160 sec,f/11.0,Manual control,100,2013-09-10 10:04:14,100 mm,0,1070,1524,True,,,
543,108_3668.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-10 14:21:08,100 mm,0,1070,1524,True,,,
544,108_3705.jpg,,Canon EOS 40D,,1/160 sec,f/11.0,Manual control,100,2013-09-10 14:48:45,100 mm,1,1447,1016,True,,,
545,108_3782.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-11 10:03:12,100 mm,0,1070,1524,True,,,
546,108_3822.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-11 12:30:32,100 mm,0,1070,1524,True,,,
547,108_3830.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-11 12:32:24,100 mm,1,1447,1016,True,,,
548,108_3847.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-11 12:42:27,100 mm,0,1070,1524,True,,,
549,108_3857.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-11 12:52:04,100 mm,0,1070,1524,True,,,
550,108_3872.jpg,,Canon EOS 40D,,1/160 sec,f/18.0,Manual control,100,2013-09-11 12:58:37,100 mm,1,1447,1016,True,,,
551,108_3909.jpg,,Canon EOS 40D,,1/160 sec,f/22.0,Manual control,100,2013-09-12 09:08:40,100 mm,2,1524,1524,True,,,
552,108_3997.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-12 11:16:14,100 mm,0,1070,1524,True,,,
553,108_4037.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-12 11:50:08,100 mm,1,1447,1016,True,,,
554,108_4042.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-12 11:56:46,100 mm,0,1070,1524,True,,,
555,108_4071.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-12 13:48:34,100 mm,0,1070,1524,True,,,
556,108_4192.jpg,,Canon EOS 40D,,1/160 sec,f/20.0,Manual control,100,2013-09-13 09:05:59,100 mm,2,1524,1524,True,,,
557,108_4202.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-13 09:10:28,100 mm,0,1070,1524,True,,,
558,108_4245.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-13 09:42:25,100 mm,2,1524,1524,True,,,
559,108_4298.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-13 13:27:54,100 mm,2,1524,1524,True,,,
560,108_4313.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-13 13:29:59,100 mm,2,1524,1524,True,,,
561,108_4335.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-13 13:41:08,100 mm,2,1524,1524,True,,,
562,108_4341.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-13 13:42:38,100 mm,2,1524,1524,True,,,
563,108_4366.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-13 13:57:00,100 mm,2,1524,1524,True,,,
564,108_4377.jpg,,Canon EOS 40D,,1/160 sec,f/13.0,Manual control,100,2013-09-13 14:06:25,100 mm,0,1070,1524,True,,,
565,108_4398.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-14 09:35:14,100 mm,0,1070,1524,True,,,
566,108_4408.jpg,,Canon EOS 40D,,1/160 sec,f/22.0,Manual control,100,2013-09-14 09:39:11,100 mm,1,1447,1016,True,,,
567,108_4427.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-14 10:07:55,100 mm,0,1070,1524,True,,,
568,108_4444.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-14 12:31:54,100 mm,1,1447,1016,True,,,
569,108_4452.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-14 12:34:31,100 mm,0,1070,1524,True,,,
570,108_4520.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-15 09:29:17,100 mm,2,1524,1524,True,,,
571,108_4527.jpg,,Canon EOS 40D,,1/125 sec,f/20.0,Manual control,100,2013-09-15 09:31:42,100 mm,2,1524,1524,True,,,
572,108_4615.jpg,,Canon EOS 40D,,1/125 sec,f/22.0,Manual control,100,2013-09-15 13:46:00,100 mm,2,1524,1524,True,,,
573,108_4634.jpg,,Canon EOS 40D,,1/160 sec,f/14.0,Manual control,100,2013-09-15 13:59:46,100 mm,1,1447,1016,True,,,
574,108_4750.jpg,,Canon EOS 40D,,1/125 sec,f/5.6,Aperture priority,400,2013-09-18 13:12:54,17 mm,0,1070,1524,True,,,
575,108_4792.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-19 09:27:32,100 mm,1,1447,1016,True,,,
576,108_4809.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-19 09:40:18,100 mm,2,1524,1524,True,,,
577,108_4862.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-20 19:17:42,100 mm,0,1070,1524,True,,,
578,108_4863.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-20 19:18:23,100 mm,0,1070,1524,True,,,
579,108_4867.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-20 19:32:37,100 mm,0,1070,1524,True,,,
580,108_4873.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-20 19:43:16,100 mm,0,1070,1524,True,,,
581,108_4907.jpg,,Canon EOS 40D,,1/160 sec,f/16.0,Manual control,100,2013-09-21 12:49:22,100 mm,1,1447,1016,True,,,
582,108_4957.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-22 09:27:33,100 mm,2,1524,1524,True,,,
583,108_4977.jpg,,Canon EOS 40D,,1/200 sec,f/16.0,Manual control,100,2013-09-22 09:41:42,100 mm,1,1447,1016,True,,,
584,108_5031.jpg,,Canon EOS 40D,,1/200 sec,f/14.0,Manual control,100,2013-09-22 12:50:11,100 mm,0,1070,1524,True,,,
585,108_5220.jpg,,Canon EOS 40D,,0.04 sec,f/5.6,Aperture priority,400,2013-09-26 10:18:13,17 mm,0,1051,1496,True,,,
586,108_5382.jpg,,Canon EOS 40D,,0.01 sec,f/4.5,Aperture priority,400,2013-09-28 12:19:13,17 mm,0,1070,1524,True,,,
587,108_5505.jpg,,Canon EOS 40D,,1/125 sec,f/4.5,Aperture priority,800,2013-10-01 08:56:35,17 mm,2,1524,1524,True,,,
588,HINL_03.jpg,,Canon PowerShot S80,,1/60 sec,f/5.3,,0,2006-02-25 08:47:23,20.7 mm,2,1524,1524,True,,,
589,IMG_0005.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-29 15:58:31,100 mm,1,900,600,True,,,
590,IMG_0012.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-03 09:37:49,100 mm,1,1447,1016,True,,,
591,IMG_0039.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2009-09-30 14:56:44,100 mm,1,1447,1016,True,,,
592,IMG_0080.jpg,,Canon EOS 40D,,1/125 sec,f/14.0,Manual control,100,2008-05-29 19:03:03,100 mm,0,600,900,True,,,
593,IMG_0093.jpg,,Canon EOS 40D,,1/125 sec,f/14.0,Manual control,100,2008-05-30 08:35:08,100 mm,2,1524,1524,True,,,
594,IMG_0111.jpg,,Canon EOS 40D,,1/125 sec,f/10.0,Manual control,100,2008-05-30 08:41:59,100 mm,1,900,600,True,,,
595,IMG_0138.jpg,,Canon EOS 40D,,1/125 sec,f/14.0,Manual control,100,2008-05-30 08:51:55,100 mm,0,600,900,True,,,
596,IMG_0156.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-03 15:13:59,100 mm,0,1070,1524,True,,,
597,IMG_0163.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,100,2008-05-30 11:12:13,100 mm,1,1447,1016,True,,,
598,IMG_0191.jpg,,Canon EOS 40D,,1/200 sec,f/4.5,Aperture priority,200,2012-10-05 05:58:41,10 mm,0,1070,1524,True,,,
599,IMG_0229.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-06 09:30:03,100 mm,1,1447,1016,True,,,
600,IMG_0257.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-06 09:52:02,100 mm,1,1447,1016,True,,,
601,IMG_0274.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-06 10:08:41,100 mm,0,1070,1524,True,,,
602,IMG_0309.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-06 11:51:35,100 mm,1,1447,1016,True,,,
603,IMG_0385.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-30 16:13:06,100 mm,0,1070,1524,True,,,
604,IMG_0399.jpg,,Canon EOS 40D,,1/200 sec,f/22.0,Manual control,100,2012-10-06 15:15:48,100 mm,0,1070,1524,True,,,
605,IMG_0472.jpg,,Canon EOS 40D,,1/200 sec,f/22.0,Manual control,100,2012-10-06 15:49:19,100 mm,1,1447,1016,True,,,
606,IMG_0478.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-07 07:45:46,100 mm,1,1447,1016,True,,,
607,IMG_0487.jpg,,Canon EOS 40D,,0.01 sec,f/8.0,Manual control,100,2008-06-01 11:31:26,100 mm,0,1070,1524,True,,,
608,IMG_0511.jpg,,Canon EOS 40D,,1/8000 sec,f/4.0,Aperture priority,200,2012-10-07 08:41:57,100 mm,0,1070,1524,True,,,
609,IMG_0528.jpg,,Canon EOS 40D,,0.01 sec,f/8.0,Manual control,100,2008-06-01 12:08:36,100 mm,1,1447,1016,True,,,
610,IMG_0574.jpg,,Canon EOS 40D,,1/200 sec,f/22.0,Manual control,400,2012-10-07 10:04:53,100 mm,0,1070,1524,True,,,
611,IMG_0576.jpg,,Canon EOS 40D,,0.01 sec,f/8.0,Manual control,100,2008-06-01 17:38:10,100 mm,2,1524,1524,True,,,
612,IMG_0599.jpg,,Canon EOS 40D,,0.01 sec,f/8.0,Manual control,100,2008-06-01 17:49:05,100 mm,2,1524,1524,True,,,
613,IMG_0661.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-04 09:00:12,100 mm,2,1524,1524,True,,,
614,IMG_0698.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-04 09:31:41,100 mm,1,900,600,True,,,
615,IMG_0774.jpg,,Canon EOS 40D,,1/125 sec,f/9.0,Manual control,100,2008-06-04 11:48:47,100 mm,2,1524,1524,True,,,
616,IMG_0787.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-04 12:05:01,100 mm,0,1070,1524,True,,,
617,IMG_0845.jpg,,Canon EOS 40D,,1/125 sec,f/10.0,Manual control,100,2008-06-04 15:22:02,100 mm,1,1447,1016,True,,,
620,IMG_0919.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-05 08:59:43,100 mm,2,1524,1524,True,,,
621,IMG_0940.jpg,,Canon EOS 40D,,1/125 sec,f/9.0,Manual control,100,2008-06-05 09:22:07,100 mm,2,1524,1524,True,,,
622,IMG_1076.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-05 18:21:00,100 mm,2,1524,1524,True,,,
623,IMG_1125.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-05 19:03:28,100 mm,1,900,600,True,,,
624,IMG_1233.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-06 11:09:42,100 mm,1,900,600,True,,,
625,IMG_1236.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-06 11:10:07,100 mm,0,1070,1524,True,,,
626,IMG_1292.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-06-06 11:44:58,100 mm,1,1447,1016,True,,,
627,IMG_1962.jpg,,Canon PowerShot S80,,1/640 sec,f/5.3,,0,2006-03-27 09:26:53,20.7 mm,2,1524,1524,True,,,
628,IMG_1970.jpg,,Canon PowerShot S80,,1/60 sec,f/4.5,,0,2006-03-27 09:33:59,15.1 mm,0,1070,1524,True,,,
629,IMG_3537.jpg,,Canon EOS 40D,,1/125 sec,f/18.0,Manual control,100,2011-03-19 18:29:11,100 mm,1,1447,1016,True,,,
630,IMG_3631.jpg,,Canon EOS 40D,,1/60 sec,f/5.6,Aperture priority,400,2011-03-20 11:36:59,17 mm,0,1070,1524,True,,,
631,IMG_3712.jpg,,Canon EOS 40D,,1/125 sec,f/10.0,Aperture priority,800,2011-03-20 12:13:53,17 mm,1,1447,1016,True,,,
632,IMG_3765.jpg,,Canon EOS 40D,,0.02 sec,f/8.0,Aperture priority,400,2011-03-21 08:37:59,10 mm,1,1447,1016,True,,,
633,IMG_3772.jpg,,Canon EOS 40D,,1/80 sec,f/8.0,Aperture priority,400,2011-03-21 08:41:15,17 mm,1,1447,1016,True,,,
634,IMG_3784.jpg,,Canon EOS 40D,,1/60 sec,f/8.0,Aperture priority,400,2011-03-21 08:45:13,10 mm,0,1070,1524,True,,,
635,IMG_3811.jpg,,Canon EOS 40D,,1/80 sec,f/8.0,Aperture priority,400,2011-03-21 09:00:50,17 mm,0,1070,1524,True,,,
636,IMG_3880.jpg,,Canon EOS 40D,,0.02 sec,f/8.0,Aperture priority,400,2011-03-21 10:36:43,17 mm,1,1447,1016,True,,,
637,IMG_3883.jpg,,Canon EOS 40D,,1/30 sec,f/8.0,Aperture priority,400,2011-03-21 10:38:14,17 mm,0,1070,1524,True,,,
638,IMG_3948.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2011-03-21 18:21:00,100 mm,1,1447,1016,True,,,
639,IMG_9384.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,200,2008-05-26 15:48:30,100 mm,1,1447,1016,True,,,
640,IMG_9423.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,200,2008-05-26 16:15:50,100 mm,1,900,600,True,,,
641,IMG_9468.jpg,,Canon EOS 40D,,1/125 sec,f/16.0,Manual control,200,2008-05-27 10:46:11,100 mm,0,1070,1524,True,,,
642,IMG_9536.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,100,2008-05-27 15:15:09,100 mm,1,1447,1016,True,,,
643,IMG_9564.jpg,,Canon EOS 40D,,0.01 sec,f/16.0,Manual control,100,2008-05-27 15:30:03,100 mm,2,1524,1524,True,,,
644,IMG_9695.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-28 11:24:27,100 mm,1,1447,1016,True,,,
645,IMG_9712.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-28 11:39:14,100 mm,0,1070,1524,True,,,
646,IMG_9730.jpg,,Canon EOS 40D,,1/800 sec,f/5.6,Aperture priority,400,2008-04-06 14:20:00,330 mm,1,1512,1008,True,,,
647,IMG_9751.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-28 11:52:15,100 mm,0,600,900,True,,,
648,IMG_9764.jpg,,Canon EOS 40D,,0.01 sec,f/5.6,Aperture priority,400,2009-09-29 10:11:17,10 mm,1,1447,1016,True,,,
649,IMG_9772.jpg,,Canon EOS 40D,,1/40 sec,f/7.1,Aperture priority,400,2009-09-29 10:13:40,12 mm,1,1447,1016,True,,,
650,IMG_9799.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-28 12:19:46,100 mm,0,600,900,True,,,
651,IMG_9801.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2008-05-28 15:39:01,100 mm,1,1447,1016,True,,,
652,IMG_9808.jpg,,Canon EOS 40D,,1/30 sec,f/5.6,Aperture priority,400,2009-09-29 10:29:20,13 mm,1,1447,1016,True,,,
653,IMG_9837.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,100,2008-05-29 08:47:09,100 mm,2,1524,1524,True,,,
654,IMG_9907.jpg,,Canon EOS 40D,,1/125 sec,f/11.0,Manual control,100,2008-05-29 11:18:11,100 mm,1,1447,1016,True,,,
655,IMG_9955.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-01 18:52:43,100 mm,0,1070,1524,True,,,
656,IMG_9982.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2009-09-30 09:59:17,100 mm,1,1447,1016,True,,,
657,IMG_9997.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-03 09:23:54,100 mm,0,1070,1524,True,,,
658,X_62.jpg,,Canon EOS 40D,,1/125 sec,f/8.0,Manual control,100,2012-10-03 14:25:31,100 mm,1,1447,1016,True,,,
660,CRW_5305.jpg,,Canon EOS 10D,17.0-40.0 mm,0.04 sec,f/11.0,Aperture priority,400,2004-07-02 16:59:04,20 mm,1,1367,960,True,,,
661,CRW_5330.jpg,,Canon EOS 10D,17.0-40.0 mm,1/15 sec,f/11.0,Aperture priority,400,2004-07-02 17:30:28,17 mm,0,1011,1440,True,,,
662,CRW_5354.jpg,,Canon EOS 10D,28.0-135.0 mm,1/80 sec,f/10.0,Aperture priority,100,2004-07-03 16:22:32,135 mm,0,1011,1440,True,,,
663,CRW_5423.jpg,,Canon EOS 10D,28.0-135.0 mm,0.01 sec,f/11.0,Aperture priority,100,2004-07-04 16:20:14,135 mm,0,1409,2114,True,,,
664,CRW_5434.jpg,,Canon EOS 10D,28.0-135.0 mm,1/15 sec,f/16.0,Aperture priority,200,2004-07-04 19:13:02,28 mm,0,1639,2458,True,,,
665,CRW_5440.jpg,,Canon EOS 10D,28.0-135.0 mm,0.02 sec,f/5.6,Aperture priority,200,2004-07-04 19:20:36,135 mm,1,1073,715,True,,,
666,CRW_5444.jpg,,Canon EOS 10D,28.0-135.0 mm,0.04 sec,f/16.0,Aperture priority,200,2004-07-04 19:31:38,135 mm,0,1639,2458,True,,,
667,CRW_5457.jpg,,Canon EOS 10D,28.0-135.0 mm,1/60 sec,f/5.6,Aperture priority,100,2004-07-04 21:25:26,135 mm,0,1011,1440,True,,,
668,CRW_5520.jpg,,Canon EOS 10D,28.0-135.0 mm,1/125 sec,f/5.0,Aperture priority,100,2004-07-04 22:39:42,28 mm,0,960,1440,True,,,
669,CRW_5536.jpg,,Canon EOS 10D,28.0-135.0 mm,1/125 sec,f/5.6,Aperture priority,800,2004-07-04 22:58:56,135 mm,0,1011,1440,True,,,
